avg_call_duration,sms_freq,topup_freq,travel_score,complaint_count,target_offer,video_gb_usage,spend_per_gb,plan_type_Postpaid,plan_type_Prepaid
5.8,17,1,0.1315220883950416,0.0,General Offer,1.6559109282296476,14080.459770114943,False,True
6.59,13,2,0.1162585729330536,0.0,Streaming Partner Pack,3.998942011271384,15200.0,False,True
8.74,7,3,0.0715957850292687,0.0,Device Upgrade Offer,4.0523515746835646,14837.39837398374,False,True
16.85,11,2,0.4584929458934366,1.0,General Offer,2.15437841219913,21818.18181818182,False,True
7.08,12,4,0.4673695475044286,1.0,Top-up Promo,0.6078707320117575,18604.6511627907,False,True
1.95,8,0,0.3020795633945418,1.0,General Offer,2.6142163539035432,13613.23155216285,True,False
18.71,14,5,0.5016900987427414,0.0,General Offer,1.3207800357262465,10441.767068273091,False,True
0.98,13,2,0.2897040499329147,1.0,General Offer,0.4838802850250621,27091.63346613546,False,True
21.76,19,3,0.1889421374482871,0.0,General Offer,1.468421237185144,12560.386473429951,False,True
0.79,16,4,0.1787326031552112,0.0,General Offer,0.6169785478980644,30357.14285714286,True,False
8.04,17,2,0.3360335660082926,0.0,General Offer,3.4365278252068023,14354.066985645934,False,True
7.81,16,6,0.3208986703706754,0.0,General Offer,1.3272064619787238,13478.260869565218,False,True
14.38,22,4,0.2122522368400298,0.0,General Offer,0.7570245928438679,23448.275862068967,False,True
13.49,13,1,0.5084941054404736,0.0,General Offer,1.0625993536638427,20923.91304347826,False,True
19.74,21,4,0.05505667410959,0.0,Family Plan Offer,1.804504905460538,21969.696969696968,True,False
2.4,20,3,0.2208052078737093,2.5,Device Upgrade Offer,3.3017060496759725,15245.202558635394,True,False
1.37,12,4,0.3191321425232661,1.0,General Offer,2.0615954594265573,13505.74712643678,False,True
15.25,18,4,0.2653479122529978,0.0,General Offer,1.4484334560200356,28894.472361809047,True,False
21.37,12,1,0.13528005256276,0.0,Voice Bundle,4.1054318177428,12449.255751014884,True,False
16.1,20,4,0.2468773968043316,0.0,Device Upgrade Offer,1.4280538651568029,24007.561436672968,True,False
13.68,12,3,0.2436346141247307,0.0,General Offer,1.6906119887474214,16100.443131462334,False,True
15.94,15,5,0.3370497917244595,0.0,Top-up Promo,0.3659903997644885,18079.09604519774,False,True
3.26,9,3,0.0664072424200855,1.0,General Offer,1.3531903888160968,15914.489311163896,False,True
8.84,19,3,0.5010437576376015,1.0,General Offer,0.2438236966777717,32568.807339449544,True,False
10.17,20,3,0.4642372205956663,2.0,Retention Offer,0.5869117852140557,29850.74626865672,False,True
9.48,15,3,0.2210806169559665,1.0,General Offer,1.36044381912223,14041.09589041096,False,True
12.65,11,6,0.292538471638316,1.0,General Offer,1.475639888734965,13510.39260969977,False,True
9.87,6,5,0.5422915570191824,2.5,Device Upgrade Offer,4.701050048527271,11842.105263157891,True,False
7.78,15,2,0.1556792637630762,2.5,Data Booster,5.429952865200609,12569.316081330868,False,True
4.24,20,1,0.6006037661858517,0.0,General Offer,1.6116451616378633,13239.074550128536,True,False
9.28,11,2,0.2217623758926147,0.0,General Offer,0.5986259822343588,14612.676056338029,True,False
3.52,18,4,0.0902487879776956,2.5,Retention Offer,2.268270493264503,17202.572347266883,False,True
9.53,17,0,0.0706248590997308,0.0,General Offer,1.4540677794731411,15065.502183406114,True,False
11.63,17,5,0.3070375074649092,0.0,Data Booster,7.50243659180686,14197.53086419753,False,True
6.7,15,1,0.1530729827842688,1.0,Data Booster,6.903528266876365,15136.298421807747,True,False
13.73,9,3,0.4144823488091801,2.0,Retention Offer,2.084080909048156,11128.284389489954,False,True
15.15,9,5,0.3698506981664191,0.0,General Offer,1.1825518002899469,18373.493975903617,True,False
7.49,12,1,0.6062097246251968,1.0,General Offer,1.3521668827804303,14030.61224489796,True,False
8.09,11,1,0.1910558284309131,0.0,General Offer,2.816638113422623,14441.747572815531,True,False
13.67,16,3,0.2248258809745383,1.0,General Offer,1.01660352598737,22764.227642276423,True,False
4.95,11,2,0.1384891583755535,0.0,General Offer,2.0751475614009336,16777.408637873756,False,True
4.46,24,1,0.3957014231772292,0.0,General Offer,2.092615619140844,20754.71698113208,True,False
8.24,12,3,0.5878868415717411,0.0,Streaming Partner Pack,5.303205182722588,12690.35532994924,True,False
9.91,15,7,0.2300494806692396,0.0,Streaming Partner Pack,3.755596844793566,16114.457831325302,False,True
7.25,16,3,0.4122570037843563,0.0,General Offer,0.7095576479997384,14782.608695652176,False,True
12.86,14,4,0.3399029202018683,0.0,General Offer,4.629231692094909,13128.907412920513,True,False
3.19,19,7,0.2033204930766732,0.0,General Offer,0.0,33593.75,True,False
12.25,13,6,0.384043115591644,0.0,General Offer,1.3088774350065429,26262.62626262626,True,False
7.3,11,1,0.2464226862884842,0.0,General Offer,1.926240466096336,17397.07835325365,False,True
17.94,11,5,0.1199813105802815,0.0,General Offer,4.258294126641563,14042.553191489362,True,False
14.56,11,1,0.07449765516915,2.0,Device Upgrade Offer,2.25064920844456,14299.242424242424,False,True
10.63,14,5,0.3639292441071675,2.0,Retention Offer,0.4572734130304167,24662.162162162163,True,False
9.79,22,3,0.2084659931806591,0.0,Device Upgrade Offer,1.3163910008306994,14033.942558746736,False,True
7.42,11,5,0.2408232601758914,0.0,General Offer,2.359831244647512,9975.062344139653,True,False
-3.33,23,3,0.0633938318328423,0.0,Family Plan Offer,2.7127924414511217,16560.509554140128,True,False
10.55,25,1,0.2309552004262684,0.0,General Offer,1.556777702457918,16448.326055312955,False,True
15.68,17,2,0.3897673560516679,0.0,Data Booster,8.376523731242449,12920.51205715987,True,False
5.28,12,2,0.4157808789140957,1.0,General Offer,3.316237911681997,9363.56986100951,False,True
5.88,19,2,0.1998923305234943,0.0,General Offer,0.8642968526034319,17721.518987341773,True,False
10.52,18,6,0.3291676890090578,1.0,Device Upgrade Offer,3.2817418129243654,21392.19015280136,True,False
3.67,15,3,0.3278574946024022,0.0,General Offer,2.818649506433302,18701.550387596897,False,True
6.35,13,2,0.0407410005081618,1.0,General Offer,6.626285809150056,9502.831969792322,True,False
7.79,10,3,0.2797182543625573,0.0,General Offer,1.5275665270128431,22146.11872146119,True,False
10.62,20,3,0.249256557555181,0.0,General Offer,2.241007555923766,16020.236087689716,False,True
20.31,13,1,0.2300213812886306,0.0,General Offer,3.0412691427226206,14550.641940085592,False,True
9.76,14,3,0.6761702909686428,1.0,General Offer,7.096026814977823,11193.8076808574,True,False
11.91,18,1,0.409503310803844,0.0,General Offer,1.187088082688421,15774.647887323945,True,False
9.62,9,3,0.0617684760758895,0.0,General Offer,1.4849934728538448,8626.760563380281,True,False
11.5,16,2,0.4115871237298801,1.0,Device Upgrade Offer,2.8074292135577874,18914.728682170546,True,False
10.76,15,4,0.4693905926529532,0.0,Data Booster,5.5931428674769,17107.58377425044,False,True
14.83,14,3,0.3202244829665703,1.0,General Offer,0.3972607384738669,20930.23255813953,True,False
18.43,16,6,0.4429396140258639,1.0,Data Booster,7.556305901956237,10649.161196207147,False,True
9.25,19,5,0.4924937172669875,0.0,Top-up Promo,1.0233016542364215,12385.321100917432,False,True
8.18,13,3,0.2271544202675266,0.0,General Offer,2.4165477451529456,15048.54368932039,False,True
21.86,18,4,0.3349467708801756,0.0,Top-up Promo,1.2732120604697068,13333.333333333334,False,True
18.52,11,2,0.3926126226783841,1.0,General Offer,0.6956381336974292,19285.714285714286,False,True
11.76,15,3,0.1053535584360454,1.0,Device Upgrade Offer,3.879450012087392,14052.287581699346,False,True
16.3,13,0,0.2139925347495505,0.0,General Offer,0.0,16632.01663201663,True,False
18.15,10,2,0.1238357356692827,0.0,Device Upgrade Offer,2.936440560462359,13609.4674556213,False,True
8.92,15,4,0.0936523392363062,0.0,Data Booster,5.878726433540605,15262.636273538155,False,True
14.9,17,3,0.4113429796360376,1.0,General Offer,0.139829762989041,13892.215568862275,False,True
10.9,19,4,0.1913077623454909,2.0,Retention Offer,2.203502157268687,16294.227188081935,False,True
11.05,19,3,0.1846825596020402,0.0,General Offer,0.8216179274056388,25068.119891008177,False,True
14.08,9,3,0.1604079835089933,0.0,Top-up Promo,0.0,43283.58208955224,False,True
18.84,13,2,0.340175354600761,0.0,General Offer,0.0,17318.435754189944,True,False
12.83,8,2,0.1088805896585921,0.0,Data Booster,7.17034255343671,14649.033570701931,True,False
14.74,13,2,0.337824060802432,1.0,Data Booster,8.171941552124036,13128.907412920513,True,False
14.7,13,4,0.2172654087882243,2.0,Device Upgrade Offer,4.469367974464812,14556.21301775148,False,True
16.72,13,5,0.1919558943570518,0.0,Device Upgrade Offer,3.812161209545204,16136.114160263449,False,True
13.09,11,1,0.2925040289586508,1.0,General Offer,2.744662396915577,18354.430379746835,True,False
11.37,14,4,0.2498094815450381,1.0,General Offer,2.8116826534347856,11004.273504273506,False,True
8.48,12,1,0.411272417927844,1.0,General Offer,3.0185275344729146,21140.939597315435,False,True
13.49,10,4,0.4077504841676054,1.0,General Offer,1.4148088992570018,21895.424836601305,False,True
8.28,15,2,0.3650745364462676,1.0,Device Upgrade Offer,2.9276000076421687,11359.867330016585,False,True
10.69,13,7,0.2400355339354702,0.0,Device Upgrade Offer,3.367647231769581,15645.617342130066,False,True
5.06,18,3,0.1744173899390903,0.0,General Offer,2.0216878580480584,14778.325123152708,False,True
20.81,18,1,0.3888857246743629,1.0,General Offer,1.252064064954611,14754.098360655738,False,True
4.74,17,1,0.3629699518525069,1.0,General Offer,3.206797906964161,18102.18978102189,False,True
13.03,18,4,0.2189435897527394,0.0,General Offer,0.961610292866346,20329.670329670327,True,False
6.33,14,3,0.554912688764363,2.0,Retention Offer,0.1837731166831059,18358.5313174946,True,False
3.35,12,7,0.2333373331260765,0.0,Device Upgrade Offer,4.187324687535012,16024.844720496892,True,False
12.63,18,3,0.3118929528151736,0.0,General Offer,1.37912438307758,10790.273556231004,True,False
17.76,18,3,0.5372720422578698,1.0,General Offer,0.9238746743836472,26369.863013698632,True,False
6.4,14,6,0.0766104792479561,2.0,Data Booster,4.631478026980252,15512.19512195122,False,True
13.21,8,0,0.3731457363439943,1.0,Device Upgrade Offer,4.967003752324773,13039.595117594525,False,True
19.28,20,3,0.4438454405789186,1.0,General Offer,0.7743290595013704,19256.01750547046,False,True
21.74,16,7,0.4879673609214104,1.0,Voice Bundle,2.95528089037066,16526.6106442577,True,False
8.89,16,3,0.1461798779259482,0.0,General Offer,3.373602077084839,11775.043936731106,True,False
10.08,11,1,0.4953256620113897,0.0,General Offer,2.68494943536724,13798.111837327524,False,True
10.91,14,2,0.3418453905810578,0.0,Device Upgrade Offer,1.3933561692690697,15428.57142857143,True,False
13.96,14,1,0.3029436848750182,1.0,General Offer,1.450263734418083,12761.020881670533,False,True
9.46,11,4,0.3953327385610957,0.0,General Offer,5.645001940613241,12741.887466507893,True,False
13.6,15,1,0.1816428959059482,0.0,Device Upgrade Offer,2.712703843553403,15949.632738719833,False,True
10.05,17,3,0.2777100800980437,0.0,Device Upgrade Offer,1.610792127752479,16306.95443645084,False,True
6.57,14,2,0.2001738929973672,0.0,General Offer,0.8312480569633248,21935.483870967742,False,True
12.58,21,2,0.2782408281418529,0.0,General Offer,1.3973138734130457,15625.0,False,True
7.47,17,4,0.1194076346935871,2.0,Data Booster,9.236470506806771,12870.619946091643,False,True
5.38,14,2,0.0916014761992449,0.0,General Offer,1.510651231806078,14781.491002570694,False,True
10.37,10,2,0.319029687593179,0.0,Device Upgrade Offer,2.3702629008398564,15402.038505096263,True,False
6.27,9,1,0.2781800681689854,1.0,Data Booster,5.327173064895705,12952.799121844128,False,True
8.55,11,3,0.0381139399980129,0.0,General Offer,1.5684933913810484,15898.25119236884,False,True
15.21,14,3,0.1321206910725974,2.0,Retention Offer,0.7337336104801544,25322.99741602067,True,False
7.36,18,6,0.3159171575439386,0.0,General Offer,1.6490885925857215,24713.95881006865,True,False
4.31,11,1,0.181021629955823,0.0,General Offer,6.818580105752117,11431.973801726706,False,True
13.26,14,1,0.0708525195416195,1.0,General Offer,0.5275218551307052,16015.625,False,True
15.82,12,1,0.2624739897289447,1.0,Retention Offer,0.6724864468520434,8778.625954198473,False,True
8.14,11,2,0.2592181087165766,0.0,General Offer,1.6479783380116118,17551.963048498845,False,True
17.06,12,5,0.0755512193442352,2.0,Device Upgrade Offer,1.9965603726936547,23309.608540925263,True,False
13.19,14,2,0.2378262292346644,0.0,General Offer,1.3400307994065332,24166.666666666668,False,True
17.54,17,4,0.2668873563632359,0.0,Device Upgrade Offer,3.000468923660437,16163.793103448275,False,True
5.56,19,3,0.3551869671786,1.0,General Offer,1.059501483908241,16408.668730650155,True,False
1.3,15,4,0.2500938115185319,2.5,Device Upgrade Offer,3.767571666100808,16426.858513189447,False,True
12.94,18,5,0.4618820604610588,0.0,General Offer,1.3555231325052666,16260.162601626016,False,True
10.27,25,2,0.5166210969344444,0.0,General Offer,3.3038859960542384,14018.691588785048,False,True
11.47,18,1,0.2992210943775164,0.0,General Offer,1.6091661599151492,23155.21628498728,True,False
12.42,18,5,0.2584347979546307,0.0,Data Booster,5.885632983679777,17367.256637168142,False,True
18.03,14,3,0.4450990144513367,1.0,General Offer,0.3626162228602677,17391.304347826088,True,False
7.01,15,1,0.3075557345715303,0.0,General Offer,5.320860827059402,13128.907412920513,False,True
18.73,15,6,0.4538639030504641,1.0,Device Upgrade Offer,4.938756741058447,11416.184971098266,False,True
7.72,13,0,0.5634748884908992,0.0,General Offer,3.767152578144211,13494.4612286002,True,False
12.69,11,4,0.4276838682781769,0.0,General Offer,1.1634189855265131,21666.666666666664,True,False
12.2,15,2,0.4331239533431389,1.0,General Offer,5.6846133793447216,12224.322621298048,True,False
6.29,12,2,0.44622959046999,0.0,General Offer,2.5941965586798235,12962.962962962962,True,False
12.49,15,3,0.325657690714855,1.0,General Offer,1.3357292200690598,21063.82978723404,True,False
5.23,14,0,0.0666761577551975,1.0,General Offer,1.7783855628663792,15580.73654390935,False,True
0.42,14,1,0.2710037105002966,0.0,Device Upgrade Offer,4.542259527499647,12325.096754986604,False,True
15.03,17,1,0.2279325231694694,0.0,Retention Offer,1.0650227443545073,8461.538461538461,True,False
15.31,12,1,0.3174619908821799,0.0,General Offer,2.501519227540716,19806.76328502416,False,True
2.96,16,4,0.4053038451871056,0.0,General Offer,0.7079274903875322,20127.79552715655,True,False
8.83,19,2,0.22567901467759,2.5,Retention Offer,0.8718056033064435,35097.4930362117,True,False
4.57,16,3,0.2040609913606114,0.0,General Offer,0.5549302093003169,41203.7037037037,False,True
13.26,19,1,0.1764522254085758,1.0,Retention Offer,0.2090817960654645,22147.65100671141,False,True
15.65,11,3,0.4573418399452675,0.0,General Offer,2.92344944994225,17210.348706411696,True,False
5.68,10,0,0.5387510683112403,1.0,General Offer,0.5609849491337503,18776.37130801688,False,True
-0.85,11,2,0.3171988444722812,0.0,General Offer,0.1611013345266848,46428.57142857143,True,False
12.53,10,3,0.3600196327538196,1.0,Data Booster,4.915356724055222,19249.7532082922,False,True
13.05,16,1,0.255940226205704,0.0,General Offer,1.838109972438373,14668.769716088327,True,False
5.7,22,0,0.3765408680800408,0.0,Streaming Partner Pack,4.33913960139112,14837.71251931994,False,True
7.53,10,1,0.3440271218377417,0.0,General Offer,1.490899689583176,17241.37931034483,True,False
6.15,11,7,0.4489062152627434,0.0,General Offer,0.7533722692566636,22767.85714285714,False,True
10.08,17,3,0.1342925022085329,0.0,Device Upgrade Offer,3.9328987596875584,18208.09248554913,False,True
14.18,19,3,0.3556948974433647,0.0,General Offer,1.0340813953916046,29973.47480106101,False,True
12.08,17,2,0.4463580804470625,1.0,General Offer,1.029629812409796,25588.235294117647,True,False
12.76,15,5,0.403252701354033,0.0,Data Booster,7.70846330915669,10747.05111402359,True,False
3.62,13,3,0.1209071853847723,0.0,General Offer,0.7086043142095799,42201.83486238532,False,True
7.2,17,2,0.3071197308773635,0.0,General Offer,3.089724875835093,13532.11009174312,False,True
15.91,11,3,0.2665928967933124,0.0,General Offer,4.072092989829795,16040.955631399316,False,True
4.01,11,4,0.6615594306302933,0.0,General Offer,1.809912394831085,14486.921529175048,True,False
5.83,12,4,0.2699376804552307,0.0,Device Upgrade Offer,0.0313155551033895,17662.33766233766,True,False
13.17,14,1,0.019186350944135,2.0,Retention Offer,4.38371753579819,10874.357090374724,False,True
0.9,15,5,0.5170440010156748,1.0,Device Upgrade Offer,4.839811450245519,21075.58139534884,False,True
5.02,19,4,0.2050181973464289,0.0,General Offer,3.0594487203492027,13322.091062394604,False,True
13.96,13,5,0.4580342664076284,1.0,Streaming Partner Pack,5.1046336962830745,9352.51798561151,False,True
2.37,13,6,0.1619884147708923,0.0,General Offer,1.1723818785287092,22606.382978723406,False,True
6.19,14,3,0.0619019866921967,1.0,General Offer,1.8681700320122936,17957.74647887324,True,False
13.03,10,4,0.1397923484668921,1.0,Top-up Promo,0.0703712034711363,36496.3503649635,False,True
4.45,13,3,0.2574134306583021,0.0,Data Booster,5.752062608428169,16346.95579649708,True,False
14.28,16,2,0.1320246225293324,1.0,Device Upgrade Offer,3.071167349347017,16110.019646365425,False,True
11.38,11,2,0.1578521398743225,0.0,General Offer,1.3782484559022976,12946.42857142857,False,True
8.7,14,2,0.0530121589134301,1.0,Device Upgrade Offer,3.934239234359525,14333.333333333334,True,False
0.51,14,1,0.2969798810886105,0.0,Data Booster,6.207437083767852,14848.993288590604,True,False
10.12,21,2,0.1465208675435236,0.0,General Offer,0.3518735716001733,25757.57575757576,True,False
2.16,13,3,0.2625303190881081,0.0,General Offer,0.0,15230.76923076923,False,True
1.39,20,3,0.7259777681052315,1.0,Roaming Pass,0.3620276009236903,25291.828793774315,False,True
11.98,8,2,0.2317621585456273,1.0,General Offer,1.1850208795407586,11030.927835051549,True,False
11.38,16,5,0.3649138373656049,0.0,Streaming Partner Pack,3.963003447630444,14947.683109118088,False,True
-0.05,13,2,0.2990304210811609,1.0,General Offer,1.361142463886597,21270.7182320442,False,True
8.62,16,2,0.0928684312122475,0.0,General Offer,3.456952882959675,16631.35593220339,False,True
12.36,18,3,0.3251519351089383,0.0,General Offer,1.5879560018013184,14999.999999999998,False,True
11.32,14,2,0.3298189363731562,0.0,General Offer,0.443406434981076,18580.375782881,True,False
11.0,16,7,0.4304325184474272,0.0,General Offer,1.4939301287682385,14011.51631477927,False,True
8.71,19,5,0.5469490034506291,1.0,Top-up Promo,1.2401665457272968,18064.516129032258,False,True
15.37,9,2,0.4440100790708303,1.0,General Offer,4.312535394703627,12832.369942196532,False,True
10.84,9,3,0.4135287541728082,1.0,General Offer,3.599005350283547,13555.291319857311,False,True
15.66,17,4,0.306775495185597,2.0,Retention Offer,0.5550164443517157,17625.89928057554,False,True
10.22,17,3,0.2114174918761716,1.0,General Offer,0.4385707805912229,28205.128205128207,False,True
4.32,21,0,0.3569150531565537,0.0,General Offer,0.7116329156985153,33600.0,False,True
10.87,17,1,0.4445470726669617,0.0,General Offer,0.5571928558079514,13348.946135831384,True,False
3.28,21,4,0.3268235456260229,0.0,General Offer,3.364120925040846,16713.091922005573,False,True
12.14,17,5,0.5546561857789933,0.0,Device Upgrade Offer,1.66455561139211,10780.669144981412,False,True
19.5,18,1,0.0616953831476108,0.0,General Offer,0.9636933813763292,7849.293563579277,True,False
10.31,19,3,0.3916919573479264,1.0,General Offer,0.7888393456497989,16959.06432748538,True,False
9.51,13,1,0.2056352686947366,0.0,General Offer,1.581008404958297,17120.0,False,True
14.51,16,4,0.3689263771166768,0.0,General Offer,0.5096911981035595,19620.25316455696,False,True
11.29,14,2,0.276366467049501,0.0,General Offer,0.5449600996993901,17142.857142857145,False,True
21.91,8,4,0.2147120593266127,0.0,Voice Bundle,3.227260319791058,11946.902654867255,True,False
9.79,14,3,0.2135130032145986,1.0,General Offer,0.4103556848297181,28906.25,True,False
11.59,18,3,0.3037408474913031,1.0,Data Booster,4.4627417404572745,13568.376068376068,True,False
15.18,18,4,0.1222176206470775,1.0,General Offer,2.224172469218812,15174.506828528074,False,True
2.69,20,2,0.6995281673299373,0.0,General Offer,2.41744389154866,18444.84629294756,True,False
13.57,12,1,0.3081689305111336,0.0,General Offer,2.219506495081634,26446.280991735537,False,True
7.81,12,2,0.297801473472595,0.0,General Offer,0.1990624781953813,26014.319809069217,False,True
8.48,12,0,0.1309107287785012,0.0,General Offer,4.596407252615091,13128.907412920513,False,True
13.84,9,0,0.2635501089577914,0.0,General Offer,0.4504393572158154,16867.469879518074,True,False
6.53,18,4,0.4419556672201469,1.0,General Offer,1.9099374225799728,12139.423076923076,False,True
8.81,22,7,0.2191003852302225,0.0,Family Plan Offer,3.1988905124176457,22509.702457956013,True,False
9.25,12,7,0.2285781670008888,0.0,General Offer,3.0385600262606243,16103.37972166998,False,True
9.58,20,3,0.0528806178014182,0.0,General Offer,2.90884483155652,15076.923076923076,False,True
6.54,16,5,0.0772442213134427,0.0,Device Upgrade Offer,3.737760099082597,14788.732394366198,False,True
12.79,14,2,0.1229826810558579,2.5,Data Booster,5.691770695895912,10810.810810810812,False,True
4.06,16,0,0.2606121036444148,0.0,General Offer,2.67479391545304,14285.714285714286,True,False
0.6,20,3,0.2361828802018746,0.0,Device Upgrade Offer,5.824363825086779,15801.61476355248,False,True
8.52,10,4,0.2829041078144885,1.0,General Offer,2.104049853885773,11663.479923518164,True,False
12.67,14,2,0.1688100330727141,0.0,General Offer,0.3382977061889775,20152.091254752853,True,False
12.81,11,2,0.2300785987977877,0.0,General Offer,1.1590620042389974,13585.746102449888,True,False
11.55,22,2,0.230698474790276,0.0,General Offer,0.0,14502.529510961214,False,True
8.31,10,2,0.2208107809081709,1.0,Data Booster,5.438586877021068,13019.390581717453,False,True
12.0,12,5,0.1337298406155777,1.0,General Offer,0.9347709580291748,21104.53648915188,False,True
9.31,11,7,0.15683653778211,0.0,Device Upgrade Offer,1.3809786617630384,18965.51724137931,True,False
9.66,17,7,0.4380082543517756,1.0,General Offer,3.073822307920041,15405.046480743693,True,False
-2.64,21,6,0.0373717563666291,0.0,General Offer,0.0543893773604589,15755.627009646303,False,True
7.77,15,4,0.2339908307578354,1.0,General Offer,1.376468922701566,13149.847094801224,True,False
0.16,18,1,0.3773357235182906,0.0,Data Booster,5.8722855568042895,10648.51881505204,False,True
20.59,16,4,0.2387012168626476,0.0,Voice Bundle,3.4816015261115134,13707.679603633362,True,False
14.31,10,3,0.3667097135474956,1.0,Device Upgrade Offer,1.966479775509704,20695.364238410595,False,True
15.98,20,2,0.212864687501234,0.0,General Offer,0.5980983100088816,23384.615384615383,True,False
7.44,16,5,0.5353597246477669,0.0,General Offer,1.3444877294288584,27235.772357723577,False,True
9.61,20,3,0.2435652155878561,0.0,General Offer,0.8252832074257447,26611.226611226608,True,False
3.51,16,3,0.3945634087775908,0.0,General Offer,2.160231244127998,19469.02654867257,True,False
4.23,11,4,0.529412701573458,0.0,General Offer,2.7479358353333194,11560.044893378226,True,False
8.68,8,2,0.2366070389407586,0.0,General Offer,3.705290894515656,11576.84630738523,False,True
7.23,9,3,0.2998017793375719,0.0,Data Booster,4.904587143664059,12825.27881040892,False,True
12.25,19,4,0.4151592488243452,0.0,General Offer,2.0157188149224883,13535.353535353535,False,True
11.98,14,1,0.2970069991326458,0.0,General Offer,1.245433697544277,15657.620041753651,False,True
8.02,17,5,0.2942507325511371,0.0,General Offer,1.1076601492289777,15243.101182654402,False,True
14.15,18,3,0.1440156083439142,0.0,General Offer,0.5832375221001795,14242.424242424244,True,False
4.22,13,2,0.2525553800938503,0.0,Device Upgrade Offer,2.7770388019837093,13872.255489021956,False,True
3.72,19,1,0.2568307686481909,1.0,General Offer,1.5436018346685103,16769.23076923077,False,True
12.53,13,3,0.1011601336184596,1.0,Device Upgrade Offer,1.2859304860691116,21011.67315175097,False,True
12.71,18,2,0.1741109864681128,1.0,General Offer,0.2350160676823078,34459.45945945946,False,True
14.24,14,4,0.2989689228518397,0.0,General Offer,0.1520477808820171,23853.21100917432,True,False
2.8,10,0,0.7259777681052315,1.0,Roaming Pass,0.6975952794584812,37634.408602150535,False,True
5.84,16,2,0.2137141464830441,1.0,Retention Offer,0.0316364985868791,16783.216783216783,True,False
11.51,15,2,0.5651922811404433,0.0,General Offer,2.2131910638918475,29475.98253275109,False,True
11.62,13,2,0.2959383582642532,2.0,Retention Offer,1.0333668546147234,19873.15010570824,True,False
19.47,13,3,0.183350548925818,0.0,General Offer,0.6870934276785937,26756.75675675676,True,False
4.89,15,6,0.3724311192368756,1.0,General Offer,2.71462374453779,12415.349887133185,False,True
20.68,11,3,0.2237985607912556,0.0,Data Booster,10.159664848045868,10808.97348742352,True,False
12.59,17,2,0.0425585178576112,0.0,General Offer,2.4756277056841585,13347.457627118642,False,True
15.83,12,1,0.4207894964643747,0.0,General Offer,1.9475332700849743,18466.89895470384,True,False
13.04,21,2,0.2953043656292851,0.0,Device Upgrade Offer,1.968423474752092,20343.46103038309,False,True
6.31,27,3,0.101626892318854,0.0,Data Booster,12.874908241304418,13128.907412920513,True,False
7.22,16,2,0.1661166784313133,0.0,Device Upgrade Offer,6.104337870615052,13313.161875945536,True,False
10.02,15,4,0.252626352814168,0.0,General Offer,3.2731634306748694,10886.319845857415,True,False
2.38,15,3,0.2864332868181143,1.0,General Offer,1.1741825526510656,22637.79527559055,True,False
1.85,15,2,0.2792446725115139,1.0,General Offer,0.9467794446540272,27238.805970149257,False,True
6.91,13,1,0.3146439851248649,1.0,General Offer,1.419986110683741,11422.845691382763,False,True
13.5,14,6,0.0620608472769702,0.0,General Offer,0.308073769515344,23423.423423423425,False,True
6.71,5,1,0.0954999019658757,1.0,General Offer,1.5811393131366167,20474.13793103448,False,True
9.65,14,2,0.3373486283515883,0.0,General Offer,0.5238661183703621,38709.67741935484,True,False
9.26,13,3,0.1893094205241925,1.0,Device Upgrade Offer,3.2750395825610408,15427.302996670369,False,True
15.04,21,3,0.2597589944436864,2.0,Retention Offer,3.462160584203398,7332.490518331226,True,False
12.12,17,1,0.2104179701300685,1.0,Retention Offer,0.9053125465168016,8918.918918918918,True,False
14.27,15,3,0.3568636297991614,0.0,General Offer,5.679852520789388,13267.326732673268,True,False
15.83,13,4,0.3102537115077841,1.0,Top-up Promo,0.4895460375582559,10762.331838565022,False,True
5.06,9,6,0.2843729562352304,0.0,Device Upgrade Offer,0.1150387639704891,66844.91978609626,True,False
-0.42,16,4,0.3716532018551027,0.0,General Offer,2.4054744286183047,18165.137614678897,True,False
7.95,20,5,0.3416382479902381,0.0,General Offer,1.9534607852912207,20703.933747412008,False,True
15.66,11,6,0.3529832046838499,1.0,General Offer,4.023496323739921,13712.80724450194,True,False
13.47,14,2,0.4375127281146458,1.0,Device Upgrade Offer,2.130357423132548,13702.127659574468,True,False
8.11,10,5,0.0761339575786829,1.0,General Offer,3.640516437446874,17224.88038277512,False,True
19.59,17,5,0.3423804330414743,1.0,General Offer,2.711132357872049,16417.910447761195,False,True
13.88,15,2,0.2996063923025563,1.0,General Offer,1.1447655018739624,20318.7250996016,False,True
6.99,12,1,0.1697931475765642,0.0,Device Upgrade Offer,5.892105668264993,16324.20091324201,False,True
15.83,16,7,0.3538242836327572,0.0,Top-up Promo,0.2044281143609376,16265.060240963856,False,True
2.09,18,2,0.16609048722553,1.0,General Offer,0.6628291974278526,22658.61027190332,False,True
11.65,19,4,0.2415933106453541,0.0,Device Upgrade Offer,2.775527140583638,14641.434262948207,False,True
7.35,15,2,0.3817874158739855,0.0,General Offer,0.4864175575500878,45212.76595744681,False,True
9.66,15,3,0.0313098847960482,0.0,Streaming Partner Pack,4.501094685540118,14285.714285714286,True,False
13.03,20,3,0.6273882147612652,1.0,Top-up Promo,1.6495976946768325,11353.711790393012,False,True
14.63,18,2,0.1820797280947582,2.0,Retention Offer,0.0,25688.07339449541,True,False
